translation_x,translation_y,translation_z,frame_numbers
-1.4874706681906924,-0.2432156570728717,-0.012049,frame_000077
-1.496656960047338,-0.247465291123309,-0.012957,frame_000078
-1.506020490088369,-0.2517149251845553,-0.013910,frame_000079
-1.5153840201294,-0.2559645592458015,-0.014904,frame_000080
-1.5247475501704308,-0.2602141933070478,-0.015880,frame_000081
-1.5341110802114617,-0.264463827368294,-0.016832,frame_000082
-1.5434746102524928,-0.2687134614295403,-0.017753,frame_000083
-1.5510122519498832,-0.2729630953557028,-0.018663,frame_000084
-1.558503075997437,-0.2772127292784017,-0.019552,frame_000085
-1.5659939000449905,-0.2814623632011006,-0.020407,frame_000086
-1.573484724092544,-0.2857119971237994,-0.021215,frame_000087
-1.5809755481400978,-0.2899616310464982,-0.021965,frame_000088
-1.588549975137394,-0.2945906965786653,-0.022648,frame_000089
-1.59791350525918,-0.3073395985534491,-0.023256,frame_000090
-1.6072770353809658,-0.320088500528233,-0.023781,frame_000091
-1.6166405655027518,-0.3328374025030169,-0.024215,frame_000092
-1.6260040956245378,-0.345586304477801,-0.024551,frame_000093
-1.635367625746324,-0.3583352064525849,-0.024781,frame_000094
-1.6451592028869984,-0.3722173441715106,-0.024899,frame_000095
-1.6582681444240583,-0.394882058907533,-0.024946,frame_000096
-1.671377085961118,-0.4175467736435553,-0.024925,frame_000097
-1.684486027498178,-0.4402114883795777,-0.024840,frame_000098
-1.697594969035238,-0.4628762031156,-0.024651,frame_000099
-1.710703910572298,-0.4855409178516224,-0.024357,frame_000100
-1.7238128520131817,-0.5102899769833287,-0.023954,frame_000101
-1.736921793027342,-0.5442870495987979,-0.023451,frame_000102
-1.750030734041502,-0.5782841222142664,-0.022849,frame_000103
-1.763139675055662,-0.612281194829735,-0.022148,frame_000104
-1.776248616069822,-0.6462782674452034,-0.021354,frame_000105
-1.789357557083982,-0.680275340060672,-0.020467,frame_000106
-1.8034162271586616,-0.7178643655970566,-0.019490,frame_000107
-1.820270578552335,-0.7660268863513489,-0.018321,frame_000108
-1.8371249299460084,-0.814189407105641,-0.016971,frame_000109
-1.853979281339682,-0.8623519278599343,-0.015450,frame_000110
-1.8708336327333552,-0.9105144486142266,-0.013871,frame_000111
-1.8876879841270289,-0.9586769693685188,-0.012247,frame_000112
-1.905752905158856,-1.0105022705567035,-0.010595,frame_000113
-1.926352665377757,-1.069997150664476,-0.008889,frame_000114
-1.9469524255966577,-1.129492030772248,-0.007140,frame_000115
-1.967552185815559,-1.1889869108800202,-0.005362,frame_000116
-1.98815194603446,-1.2484817909877934,-0.003709,frame_000117
-2.008751706253361,-1.3079766710955658,-0.002187,frame_000118
-2.029351464372131,-1.371923549676601,-0.000799,frame_000119
-2.049951219245244,-1.4427507895344962,0.000566,frame_000120
-2.0705509741183565,-1.513578029392392,0.001892,frame_000121
-2.0911507289914693,-1.5844052692502877,0.003163,frame_000122
-2.111750483864582,-1.655232509108183,0.004406,frame_000123
-2.132350238737695,-1.7260597489660785,0.005613,frame_000124
-2.153816117762758,-1.8001627501862862,0.006774,frame_000125
-2.176288573504952,-1.8780727173140424,0.007913,frame_000126
-2.198761029247146,-1.955982684441799,0.009035,frame_000127
-2.22123348498934,-2.033892651569555,0.010147,frame_000128
-2.2437059407315334,-2.111802618697312,0.011242,frame_000129
-2.2661783964737268,-2.189712585825068,0.012319,frame_000130
-2.288650849053714,-2.2706377720002293,0.013381,frame_000131
-2.311123298853507,-2.354213922572776,0.014414,frame_000132
-2.333595748653299,-2.437790073145321,0.015414,frame_000133
-2.356068198453092,-2.521366223717866,0.016374,frame_000134
-2.378540648252884,-2.604942374290411,0.017332,frame_000135
-2.401013098052676,-2.688518524862956,0.018286,frame_000136
-2.423485542691401,-2.774652045983403,0.019236,frame_000137
-2.44595798391494,-2.8624778330747165,0.020148,frame_000138
-2.468430425138479,-2.9503036201660304,0.021028,frame_000139
-2.4909028663620183,-3.038129407257346,0.021880,frame_000140
-2.513375307585557,-3.12595519434866,0.022752,frame_000141
-2.535847748809096,-3.2137809814399736,0.023640,frame_000142
-2.5583201850692503,-3.30255787895059,0.024540,frame_000143
-2.580792618900514,-3.391800213474908,0.025447,frame_000144
-2.603265052731778,-3.481042547999225,0.026358,frame_000145
-2.625737486563042,-3.570284882523544,0.027271,frame_000146
-2.6482099203943066,-3.659527217047863,0.028179,frame_000147
-2.6706823542255704,-3.748769551572181,0.029081,frame_000148
-2.693154783377886,-3.839061650436609,0.029975,frame_000149
-2.7156272108953883,-3.9297205344319193,0.030862,frame_000150
-2.7380996384128906,-4.02037941842723,0.031739,frame_000151
-2.760572065930393,-4.11103830242254,0.032608,frame_000152
-2.7830444934478957,-4.20169718641785,0.033469,frame_000153
-2.8055169209653976,-4.2923560704131605,0.034321,frame_000154
-2.82798934335208,-4.381866543343116,0.035167,frame_000155
-2.850461764540816,-4.471108885055166,0.036079,frame_000156
-2.872934185729553,-4.560351226767217,0.037045,frame_000157
-2.8954066069182893,-4.649593568479268,0.038056,frame_000158
-2.9178790281070257,-4.738835910191319,0.038954,frame_000159
-2.9403514492957625,-4.82807825190337,0.039730,frame_000160
-2.961175213525767,-4.9185676608934745,0.040371,frame_000161
-2.98177492092771,-5.0092265496150805,0.040884,frame_000162
-3.002374628329652,-5.099885438336686,0.041271,frame_000163
-3.0229743357315937,-5.19054432705829,0.041534,frame_000164
-3.043574043133536,-5.281203215779895,0.041699,frame_000165
-3.0641737505354776,-5.371862104501499,0.041760,frame_000166
-3.0865525229941797,-5.462520998037779,0.041709,frame_000167
-3.109024930455868,-5.553179891827464,0.041648,frame_000168
-3.131497337917557,-5.643838785617147,0.041589,frame_000169
-3.1539697453792463,-5.734497679406833,0.041546,frame_000170
-3.1764421528409352,-5.825156573196518,0.041434,frame_000171
-3.198914560126324,-5.915843292008874,0.041254,frame_000172
-3.221386958612689,-6.007918732407311,0.041006,frame_000173
-3.243859357099056,-6.099994172805748,0.040692,frame_000174
-3.266331755585421,-6.192069613204186,0.040312,frame_000175
-3.288804154071788,-6.284145053602623,0.039868,frame_000176
-3.3112765525581542,-6.376220494001063,0.039389,frame_000177
-3.3337489505179008,-6.468295934840446,0.038881,frame_000178
-3.3562213431061303,-6.560371380177475,0.038353,frame_000179
-3.3786937356943594,-6.652446825514505,0.037702,frame_000180
-3.4011661282825885,-6.744522270851535,0.036956,frame_000181
-3.423638520870817,-6.836597716188564,0.036140,frame_000182
-3.446110913459047,-6.928673161525594,0.035268,frame_000183
-3.4682856783494493,-7.020748606983076,0.034363,frame_000184
-3.4888853573333747,-7.112824053078008,0.033448,frame_000185
-3.5094850363173,-7.204899499172939,0.032568,frame_000186
-3.530084715301225,-7.296974945267869,0.031735,frame_000187
-3.5506843942851503,-7.389050391362799,0.030961,frame_000188
-3.571284073269076,-7.48112583745773,0.030306,frame_000189
-3.5918837510119483,-7.572877502526238,0.029782,frame_000190
-3.612483424566269,-7.66353640663056,0.029403,frame_000191
-3.633083098120589,-7.754195310734882,0.029145,frame_000192
-3.6536827716749096,-7.844854214839205,0.029007,frame_000193
-3.6742824452292298,-7.935513118943527,0.028987,frame_000194
-3.6948821187835503,-8.026172023047849,0.029058,frame_000195
-3.716040258681887,-8.116408494809642,0.029224,frame_000196
-3.738512633749076,-8.205650859322246,0.029487,frame_000197
-3.760985008816265,-8.294893223834851,0.029864,frame_000198
-3.783457383883454,-8.384135588347455,0.030355,frame_000199
-3.805929758950643,-8.473377952860059,0.030961,frame_000200
-3.828402134017832,-8.562620317372664,0.031684,frame_000201
-3.850874507984084,-8.650820510473453,0.032523,frame_000202
-3.8733468800584343,-8.737229787652968,0.033478,frame_000203
-3.895819252132786,-8.823639064832488,0.034558,frame_000204
-3.9182916242071366,-8.910048342012002,0.035760,frame_000205
-3.940763996281487,-8.996457619191519,0.037081,frame_000206
-3.9632363683558376,-9.082866896371034,0.038457,frame_000207
-3.984070119536285,-9.16927617257716,0.039865,frame_000208
-4.002797072424571,-9.255685447531786,0.041283,frame_000209
-4.021524025312858,-9.342094722486411,0.042745,frame_000210
-4.040250978201144,-9.428503997441036,0.044246,frame_000211
-4.058977931089432,-9.514913272395663,0.045780,frame_000212
-4.077704883977718,-9.60132254735029,0.047388,frame_000213
-4.096431834187898,-9.687731824570944,0.049067,frame_000214
-4.115158781795411,-9.774141103993792,0.050812,frame_000215
-4.133885729402924,-9.860550383416644,0.052575,frame_000216
-4.1526126770104375,-9.946959662839497,0.054343,frame_000217
-4.17133962461795,-10.033368942262346,0.056104,frame_000218
-4.190066572225464,-10.1197782216852,0.057862,frame_000219
-4.21095381927906,-10.204553419256785,0.059601,frame_000220
-4.233426177690927,-10.288129615593844,0.061303,frame_000221
-4.2558985361027935,-10.371705811930903,0.062927,frame_000222
-4.27837089451466,-10.455282008267964,0.064464,frame_000223
-4.300843252926527,-10.538858204605026,0.065907,frame_000224
-4.323315611338394,-10.622434400942083,0.067248,frame_000225
-4.343366826276164,-10.7050949023015,0.068477,frame_000226
-4.362093769368987,-10.78725455392176,0.069585,frame_000227
-4.38082071246181,-10.869414205542018,0.070627,frame_000228
-4.399547655554633,-10.951573857162275,0.071578,frame_000229
-4.418274598647455,-11.033733508782536,0.072417,frame_000230
-4.437001541740278,-11.115893160402797,0.073240,frame_000231
-4.45706947316139,-11.197038466108843,0.074048,frame_000232
-4.477669118159054,-11.277781574806513,0.074842,frame_000233
-4.49826876315672,-11.358524683504184,0.075624,frame_000234
-4.518868408154384,-11.439267792201854,0.076397,frame_000235
-4.539468053152049,-11.52001090089952,0.077166,frame_000236
-4.560067698149713,-11.60075400959719,0.077848,frame_000237
-4.579195931445431,-11.67927112067965,0.078452,frame_000238
-4.597922870640619,-11.757181141503416,0.078985,frame_000239
-4.616649809835805,-11.83509116232718,0.079435,frame_000240
-4.635376749030993,-11.913001183150946,0.079806,frame_000241
-4.65410368822618,-11.990911203974711,0.080103,frame_000242
-4.672830627421368,-12.068821224798478,0.080310,frame_000243
-4.693159393416076,-12.14673124577906,0.080429,frame_000244
-4.713759032001102,-12.22464126678616,0.080461,frame_000245
-4.734358670586127,-12.30255128779326,0.080404,frame_000246
-4.754958309171153,-12.380461308800362,0.080275,frame_000247
-4.7755579477561785,-12.45837132980746,0.080088,frame_000248
-4.796157586341204,-12.536281350814564,0.079887,frame_000249
-4.815024969404697,-12.612881067243864,0.079677,frame_000250
-4.833751899317797,-12.689374542761447,0.079464,frame_000251
-4.852478829230895,-12.765868018279036,0.079253,frame_000252
-4.871205759143994,-12.842361493796622,0.079049,frame_000253
-4.889932689057092,-12.918854969314207,0.078859,frame_000254
-4.908659618970191,-12.995348444831793,0.078677,frame_000255
-4.929249219269676,-13.071841928708531,0.078508,frame_000256
-4.949848851905173,-13.148335412630296,0.078357,frame_000257
-4.970448484540671,-13.224828896552056,0.078207,frame_000258
-4.9910481171761685,-13.30132238047382,0.078060,frame_000259
-5.011647749811666,-13.37781586439558,0.077915,frame_000260
-5.032126994115476,-13.454218284797346,0.077809,frame_000261
-5.050853919369166,-13.529295225074696,0.077744,frame_000262
-5.069580844622855,-13.604372165352048,0.077724,frame_000263
-5.088307769876544,-13.679449105629402,0.077738,frame_000264
-5.107034695130234,-13.754526045906752,0.077783,frame_000265
-5.125761620383923,-13.829602986184105,0.077858,frame_000266
-5.144739352685567,-13.905059357755752,0.077862,frame_000267
-5.1653389705639805,-13.982969385030524,0.077814,frame_000268
-5.185938588442395,-14.0608794123053,0.077731,frame_000269
-5.206538206320809,-14.138789439580073,0.077690,frame_000270
-5.227137824199224,-14.216699466854845,0.077686,frame_000271
-5.247737442077638,-14.294609494129618,0.077715,frame_000272
-5.26795582850508,-14.3730962581341,0.077780,frame_000273
-5.286682730483983,-14.45383937811622,0.077894,frame_000274
-5.305409632462887,-14.53458249809834,0.078065,frame_000275
-5.324136534441789,-14.615325618080458,0.078351,frame_000276
-5.342863436420692,-14.696068738062577,0.078753,frame_000277
-5.361590338399595,-14.776811858044695,0.079273,frame_000278
-5.380828889740155,-14.857554981609434,0.079819,frame_000279
-5.4014284952649865,-14.9382981147044,0.080384,frame_000280
-5.422028100789819,-15.019041247799365,0.080959,frame_000281
-5.442627706314652,-15.099784380894327,0.081537,frame_000282
-5.463227311839484,-15.180527513989292,0.082109,frame_000283
-5.483826917364317,-15.261270647084258,0.082664,frame_000284
-5.504426521365386,-15.342013782010104,0.083194,frame_000285
-5.525026122445909,-15.422756920445138,0.083689,frame_000286
-5.545625723526433,-15.503500058880174,0.084138,frame_000287
-5.566225324606956,-15.584243197315208,0.084584,frame_000288
-5.58682492568748,-15.664986335750244,0.085026,frame_000289
-5.607424526768003,-15.745729474185278,0.085464,frame_000290
-5.628024122657504,-15.827641262142617,0.085895,frame_000291
-5.6486237111537285,-15.911217490328688,0.086319,frame_000292
-5.669223299649953,-15.994793718514757,0.086736,frame_000293
-5.689822888146179,-16.078369946700832,0.087204,frame_000294
-5.710422476642404,-16.161946174886904,0.087712,frame_000295
-5.731022065138629,-16.245522403072975,0.088245,frame_000296
-5.7516216443722,-16.331830541352236,0.088744,frame_000297
-5.772221213656994,-16.421072953435296,0.089223,frame_000298
-5.792820782941789,-16.510315365518355,0.089698,frame_000299
-5.813420352226583,-16.599557777601415,0.090230,frame_000300
-5.834019921511378,-16.688800189684475,0.090805,frame_000301
-5.854619490796172,-16.778042601767535,0.091407,frame_000302
-5.875219048634033,-16.87041153283001,0.091980,frame_000303
-5.895818597173577,-16.965320128176725,0.092518,frame_000304
-5.91641814571312,-17.060228723523444,0.093018,frame_000305
-5.937017694252663,-17.15513731887016,0.093503,frame_000306
-5.957617242792207,-17.25004591421688,0.093962,frame_000307
-5.978216791331751,-17.344954509563596,0.094389,frame_000308
-5.999980077037657,-17.44514480443763,0.094693,frame_000309
-6.022452306074793,-17.54855268638002,0.094885,frame_000310
-6.044924535111931,-17.65196056832241,0.094972,frame_000311
-6.067396764149067,-17.7553684502648,0.095000,frame_000312
-6.0898689931862044,-17.85877633220719,0.094962,frame_000313
-6.112341222223342,-17.96218421414958,0.094854,frame_000314
-6.13610760378262,-18.07146570544176,0.094621,frame_000315
-6.160452508303994,-18.18337286706344,0.094264,frame_000316
-6.184797412825367,-18.29528002868511,0.093782,frame_000317
-6.209142317346741,-18.407187190306782,0.093293,frame_000318
-6.233487221868114,-18.51909435192846,0.092817,frame_000319
-6.257832126389488,-18.63100151355013,0.092375,frame_000320
-6.283601594797681,-18.75152937428139,0.091892,frame_000321
-6.309819165461354,-18.87476891031941,0.091371,frame_000322
-6.336036736125027,-18.998008446357435,0.090818,frame_000323
-6.3622543067887,-19.121247982395467,0.090278,frame_000324
-6.388471877452372,-19.244487518433488,0.089765,frame_000325
-6.414689448116045,-19.367727054471512,0.089288,frame_000326
-6.442461998708265,-19.500376512047165,0.088798,frame_000327
-6.470552233371909,-19.634948426711148,0.088299,frame_000328
-6.498642468035553,-19.76952034137513,0.087794,frame_000329
-6.5267327026991975,-19.90409225603912,0.087343,frame_000330
-6.554822937362841,-20.038664170703104,0.086948,frame_000331
-6.582913172026485,-20.173236085367087,0.086606,frame_000332
-6.614374240415591,-20.315457353320475,0.086279,frame_000333
-6.646209845885304,-20.45852854941713,0.085975,frame_000334
-6.6780454513550165,-20.60159974551379,0.085702,frame_000335
-6.709881056824729,-20.744670941610448,0.085468,frame_000336
-6.741716662294442,-20.887742137707104,0.085281,frame_000337
-6.773552267764155,-21.03081333380376,0.085149,frame_000338
-6.807203678110589,-21.186246438558744,0.085093,frame_000339
-6.84091193686016,-21.342066564395104,0.085118,frame_000340
-6.874620195609732,-21.497886690231464,0.085227,frame_000341
-6.908328454359304,-21.653706816067825,0.085425,frame_000342
-6.942036713108875,-21.80952694190419,0.085716,frame_000343
-6.975818540803966,-21.965625318298027,0.086106,frame_000344
-7.011399463621314,-22.12852818559748,0.086531,frame_000345
-7.046980386438662,-22.291431052896925,0.086979,frame_000346
-7.082561309256009,-22.454333920196376,0.087439,frame_000347
-7.118142232073358,-22.617236787495823,0.088005,frame_000348
-7.153723154890705,-22.780139654795278,0.088684,frame_000349
-7.189508063511578,-22.943968337371217,0.089483,frame_000350
-7.226961642885881,-23.11537049245487,0.090290,frame_000351
-7.264415222260183,-23.28677264753852,0.091092,frame_000352
-7.301868801634486,-23.45817480262217,0.091872,frame_000353
-7.339322381008789,-23.629576957705837,0.092673,frame_000354
-7.376775960383092,-23.800979112789484,0.093489,frame_000355
-7.414229531325061,-23.973646043347923,0.094312,frame_000356
-7.451683063478297,-24.15213094109039,0.095101,frame_000357
-7.489136595631534,-24.330615838832856,0.095842,frame_000358
-7.52659012778477,-24.50910073657532,0.096521,frame_000359
-7.564043659938006,-24.687585634317788,0.097220,frame_000360
-7.601497192091243,-24.86607053206025,0.097942,frame_000361
-7.638950710651229,-25.04666507504554,0.098689,frame_000362
-7.676404188040293,-25.233649262974904,0.099400,frame_000363
-7.713857665429358,-25.42063345090427,0.100066,frame_000364
-7.751311142818422,-25.607617638833634,0.100680,frame_000365
-7.788764620207487,-25.794601826763,0.101274,frame_000366
-7.82621809759655,-25.98158601469236,0.101849,frame_000367
-7.864862064217796,-26.170371243268,0.102402,frame_000368
-7.9060609009890035,-26.363021626489008,0.102885,frame_000369
-7.947259737760209,-26.55567200971001,0.103305,frame_000370
-7.988458574531415,-26.74832239293101,0.103673,frame_000371
-8.02965741130262,-26.94097277615201,0.104078,frame_000372
-8.070856248073827,-27.133623159373013,0.104511,frame_000373
-8.111329396612403,-27.327920291339307,0.104966,frame_000374
-8.150655489557465,-27.52482034874171,0.105399,frame_000375
-8.18998158250253,-27.721720406144115,0.105811,frame_000376
-8.229307675447592,-27.91862046354652,0.106203,frame_000377
-8.268633768392656,-28.11552052094892,0.106605,frame_000378
-8.307959861337718,-28.31242057835132,0.107015,frame_000379
-8.348998116776754,-28.511910899476216,0.107432,frame_000380
-8.392069565177378,-28.71447715877154,0.107814,frame_000381
-8.435141013578006,-28.91704341806688,0.108153,frame_000382
-8.47821246197863,-29.1196096773622,0.108440,frame_000383
-8.521283910379259,-29.32217593665754,0.108690,frame_000384
-8.564355358779883,-29.524742195952864,0.108909,frame_000385
-8.607426781144767,-29.7295471150085,0.109104,frame_000386
-8.650498180121605,-29.93636303350981,0.109309,frame_000387
-8.69356957909845,-30.143178952011137,0.109524,frame_000388
-8.736640978075288,-30.349994870512447,0.109752,frame_000389
-8.77971237705213,-30.55681078901377,0.109952,frame_000390
-8.82278377602897,-30.763626707515083,0.110129,frame_000391
-8.868089008634525,-30.973822110905008,0.110288,frame_000392
-8.914905757408013,-31.18630423161476,0.110434,frame_000393
-8.961722506181495,-31.398786352324493,0.110572,frame_000394
-9.00853925495498,-31.611268473034244,0.110706,frame_000395
-9.055356003728464,-31.82375059374398,0.110862,frame_000396
-9.10217275250195,-32.03623271445373,0.111037,frame_000397
-9.147742118731804,-32.24965837034673,0.111228,frame_000398
-9.192686121595283,-32.463557058623856,0.111430,frame_000399
-9.23763012445876,-32.67745574690096,0.111642,frame_000400
-9.28257412732224,-32.89135443517808,0.111860,frame_000401
-9.327518130185718,-33.105253123455185,0.112083,frame_000402
-9.372462133049195,-33.319151811732304,0.112307,frame_000403
-9.418783871335288,-33.536177040172355,0.112530,frame_000404
-9.465600524287758,-33.754325394690376,0.112744,frame_000405
-9.512417177240224,-33.972473749208376,0.112946,frame_000406
-9.559233830192696,-34.19062210372639,0.113134,frame_000407
-9.606050483145166,-34.40877045824441,0.113246,frame_000408
-9.652867136097631,-34.62691881276241,0.113292,frame_000409
-9.699683744172669,-34.84734882259558,0.113281,frame_000410
-9.746500341401486,-35.06833027462241,0.113259,frame_000411
-9.79331693863031,-35.28931172664927,0.113224,frame_000412
-9.84013353585913,-35.5102931786761,0.113179,frame_000413
-9.886950133087954,-35.73127463070296,0.113125,frame_000414
-9.933766730316773,-35.95225608272979,0.113062,frame_000415
-9.980583279914883,-36.17571650436818,0.112991,frame_000416
-10.0273998227086,-36.39953106452249,0.112914,frame_000417
-10.074216365502323,-36.623345624676816,0.112830,frame_000418
-10.121032908296042,-36.84716018483112,0.112740,frame_000419
-10.167849451089763,-37.07097474498545,0.112711,frame_000420
-10.214665993883484,-37.29478930513975,0.112752,frame_000421
-10.263251533370775,-37.51860387759193,0.112876,frame_000422
-10.31194073807074,-37.74241845076477,0.112996,frame_000423
-10.360629942770696,-37.966233023937605,0.113107,frame_000424
-10.409319147470658,-38.19004759711045,0.113203,frame_000425
-10.458008352170616,-38.41386217028328,0.113319,frame_000426
-10.506697556076452,-38.63771721647306,0.113455,frame_000427
-10.555386705187749,-38.86436490083145,0.113614,frame_000428
-10.604075854299046,-39.09101258518986,0.113777,frame_000429
-10.65276500341034,-39.31766026954824,0.113940,frame_000430
-10.701454152521638,-39.54430795390665,0.114103,frame_000431
-10.750143301632932,-39.77095563826504,0.114261,frame_000432
-10.798832447500024,-39.99760332509304,0.114414,frame_000433
-10.84752155795696,-40.22425103887635,0.114558,frame_000434
-10.896210668413898,-40.45089875265969,0.114722,frame_000435
-10.944899778870832,-40.677546466443005,0.114910,frame_000436
-10.993588889327771,-40.90419418022634,0.115125,frame_000437
-11.042277999784709,-41.13084189400968,0.115354,frame_000438
-11.09154228943761,-41.35792469505883,0.115590,frame_000439
-11.14397675279852,-41.587405535224335,0.115828,frame_000440
-11.19641121615942,-41.81688637538981,0.116071,frame_000441
-11.248845679520327,-42.04636721555532,0.116325,frame_000442
-11.301280142881232,-42.2758480557208,0.116595,frame_000443
-11.35371460624214,-42.5053288958863,0.116885,frame_000444
-11.406149054807187,-42.735442121855534,0.117200,frame_000445
-11.458583451882662,-42.96775605042183,0.117545,frame_000446
-11.511017848958131,-43.2000699789881,0.117899,frame_000447
-11.563452246033606,-43.4323839075544,0.118258,frame_000448
-11.615886643109077,-43.664697836120666,0.118617,frame_000449
-11.668321040184551,-43.89701176468696,0.118971,frame_000450
-11.720206987577024,-44.129740545531625,0.119315,frame_000451
-11.770768629637384,-44.36347104285342,0.119645,frame_000452
-11.82133027169774,-44.59720154017521,0.119954,frame_000453
-11.871891913758096,-44.83093203749699,0.120238,frame_000454
-11.922453555818455,-45.06466253481879,0.120492,frame_000455
-11.973015197878809,-45.29839303214056,0.120709,frame_000456
-12.02289796564979,-45.53263703449249,0.120884,frame_000457
-12.071586851049796,-45.76778409741465,0.121011,frame_000458
-12.120275736449804,-46.00293116033683,0.121154,frame_000459
-12.168964621849808,-46.23807822325899,0.121321,frame_000460
-12.217653507249818,-46.47322528618116,0.121519,frame_000461
-12.266342392649822,-46.70837234910332,0.121712,frame_000462
-12.315031255981957,-46.94351941012844,0.121900,frame_000463
-12.363720090315802,-47.1786664686607,0.122083,frame_000464
-12.412408924649654,-47.413813527192985,0.122262,frame_000465
-12.4610977589835,-47.64896058572525,0.122437,frame_000466
-12.509786593317353,-47.88410764425753,0.122608,frame_000467
-12.558475427651205,-48.11925470278982,0.122775,frame_000468
-12.606224547176732,-48.3544017827272,0.122939,frame_000469
-12.653040640255576,-48.58954888391735,0.123101,frame_000470
